Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.240.242-173.194.196.16-5484-465-6,131.202.240.242,5484,173.194.196.16,465,6,25/05/2015 12:54:33 PM,1333764,11,18,2225,891,1294,0,202.2727273,389.289119,240,0,49.5,64.60217625,2336.245393,21.74297702,47634.42857,84222.26212,400480,29,1239124,123912.4,142439.0476,448566,1007,1333764,78456.70588,97525.7565,400480,29,0,0,0,0,220,384,8.24733611,13.49564091,0,1294,103.8666667,246.1371546,60583.49885,0,1,0,0,0,0,0,0,1,107.4482759,202.2727273,49.5,0,0,0,0,0,0,11,2225,18,891,-1,364,10,0,0,0,0,0,0,0,0,0,0
131.202.240.242-173.194.196.16-5484-465-6,131.202.240.242,5484,173.194.196.16,465,6,25/05/2015 12:54:34 PM,25089,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,1235.60126,119.5743154,12544.5,17544.02635,24950,139,139,139,0,139,139,0,0,0,0,0,0,0,0,0,40,20,79.71621029,39.85810515,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,15.5,0,0,0,0,0,0,0,2,31,1,0,-1,16314,1,0,0,0,0,0,0,0,0,0,0
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,25/05/2015 12:52:43 PM,119985433,2662,1,0,0,0,0,0,0,0,0,0,0,0,22.19436088,45073.41585,129556.4156,1584438,1,1.20E+08,45055.9053,129577.6154,1584438,1,0,0,0,0,0,0,0,0,0,0,0,22.18602653,0.008334345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
131.202.240.97-131.202.243.255-4644-4644-17,131.202.240.97,4644,131.202.243.255,4644,17,25/05/2015 12:52:44 PM,60001959,1,1,38,38,38,38,38,0,38,38,38,0,1.266625311,0.033332245,6.00E+07,0,6.00E+07,6.00E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.016666123,0.016666123,38,38,38,0,0,0,0,0,0,0,0,0,0,1,57,38,38,0,0,0,0,0,0,1,38,1,38,-1,-1,1,0,0,0,0,0,6.00E+07,0,6.00E+07,6.00E+07,0
131.202.240.102-131.202.243.255-137-137-17,131.202.240.102,137,131.202.243.255,137,17,25/05/2015 12:52:44 PM,119846824,117,1,5850,50,50,50,50,0,50,50,50,0,49.22950649,0.98459013,1024331.829,1963216.234,1.27E+07,6463,1.19E+08,1026695.931,1971566.211,1.27E+07,6463,0,0,0,0,0,0,0,0,0,936,8,0.976246146,0.008343984,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50.42372881,50,50,0,0,0,0,0,0,117,5850,1,50,-1,-1,117,0,8076225,5594295.893,1.52E+07,1499487,8153260.333,3221748.657,1.27E+07,5134620,0
131.202.240.242-173.194.196.16-5486-465-6,131.202.240.242,5486,173.194.196.16,465,6,25/05/2015 12:54:44 PM,1093045,12,16,2225,891,1294,0,185.4166667,375.7374466,240,0,55.6875,66.04818317,2850.751799,25.61651167,40483.14815,82188.07093,424762,38,998164,90742.18182,130775.3253,475466,1446,1093045,72869.66667,101360.2242,424762,60,0,0,0,0,240,344,10.978505,14.63800667,0,1294,107.4482759,249.697043,62348.6133,0,1,0,0,0,0,0,0,1,111.2857143,185.4166667,55.6875,0,0,0,0,0,0,12,2225,16,891,-1,364,10,0,0,0,0,0,0,0,0,0,0
131.202.240.242-173.194.196.16-5486-465-6,131.202.240.242,5486,173.194.196.16,465,6,25/05/2015 12:54:45 PM,26615,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,1164.756716,112.7183919,13307.5,18635.79922,26485,130,130,130,0,130,130,0,0,0,0,0,0,0,0,0,40,20,75.14559459,37.57279729,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,15.5,0,0,0,0,0,0,0,2,31,1,0,-1,16314,1,0,0,0,0,0,0,0,0,0,0
131.202.240.65-255.255.255.255-17500-17500-17,131.202.240.65,17500,255.255.255.255,17500,17,25/05/2015 12:52:45 PM,90173957,3,1,378,126,126,126,126,0,126,126,126,0,5.58919689,0.044358705,3.01E+07,625.9403592,3.01E+07,3.01E+07,6.01E+07,3.01E+07,86.2670273,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033269029,0.011089676,126,126,126,0,0,0,0,0,0,0,0,0,0,0,157.5,126,126,0,0,0,0,0,0,3,378,1,126,-1,-1,3,0,0,0,0,0,3.01E+07,625.9403592,3.01E+07,3.01E+07,0
131.202.240.65-131.202.243.255-17500-17500-17,131.202.240.65,17500,131.202.243.255,17500,17,25/05/2015 12:52:45 PM,90173868,3,1,378,126,126,126,126,0,126,126,126,0,5.589202406,0.044358749,3.01E+07,640.3374111,3.01E+07,3.01E+07,6.01E+07,3.01E+07,183.8477631,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033269062,0.011089687,126,126,126,0,0,0,0,0,0,0,0,0,0,0,157.5,126,126,0,0,0,0,0,0,3,378,1,126,-1,-1,3,0,0,0,0,0,3.01E+07,640.3374111,3.01E+07,3.01E+07,0
131.202.240.157-131.202.243.255-137-137-17,131.202.240.157,137,131.202.243.255,137,17,25/05/2015 12:52:45 PM,115939701,59,1,2950,50,50,50,50,0,50,50,50,0,25.87551955,0.517510391,1965079.678,1757759.718,4494311,763002,1.15E+08,1985794.534,1765832.227,4494311,763002,0,0,0,0,0,0,0,0,0,472,8,0.508885218,0.008625173,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50.83333333,50,50,0,0,0,0,0,0,59,2950,1,50,-1,-1,59,0,0,0,0,0,0,0,0,0,0
131.202.240.183-255.255.255.255-63970-1900-17,131.202.240.183,63970,255.255.255.255,1900,17,25/05/2015 12:52:43 PM,61603212,3,1,519,173,173,173,173,0,173,173,173,0,11.2331805,0.064931679,2.05E+07,3.56E+07,6.16E+07,202,6.16E+07,3.08E+07,4.36E+07,6.16E+07,206,0,0,0,0,0,0,0,0,0,24,8,0.048698759,0.01623292,173,173,173,0,0,0,0,0,0,0,0,0,0,0,216.25,173,173,0,0,0,0,0,0,3,519,1,173,-1,-1,3,0,202,0,202,202,6.16E+07,0,6.16E+07,6.16E+07,0
131.202.240.185-131.202.243.255-137-137-17,131.202.240.185,137,131.202.243.255,137,17,25/05/2015 12:52:46 PM,119093379,95,1,4750,50,50,50,50,0,50,50,50,0,40.30450761,0.806090152,1253614.516,1322720.382,4500526,38431,1.18E+08,1258967.106,1328777.994,4500526,38431,0,0,0,0,0,0,0,0,0,760,8,0.79769338,0.008396772,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50.52083333,50,50,0,0,0,0,0,0,95,4750,1,50,-1,-1,95,0,0,0,0,0,0,0,0,0,0
131.202.240.64-224.0.0.251-5353-5353-17,131.202.240.64,5353,224.0.0.251,5353,17,25/05/2015 12:52:47 PM,119137288,48,1,2162,44,46,44,45.04166667,1.009704683,44,44,44,0,18.51645305,0.411290208,2482026.833,1980192.466,9162112,255002,1.17E+08,2492259.851,2000317.297,9162112,255002,0,0,0,0,0,0,0,0,0,384,8,0.402896531,0.008393678,44,46,45,1.010152545,1.020408163,0,0,0,0,0,0,0,0,0,45.91836735,45.04166667,44,0,0,0,0,0,0,48,2162,1,44,-1,-1,48,0,1.66E+07,2.13E+07,5.47E+07,5770592,7266251.8,1602040.096,9162112,5884837,0
131.202.240.84-224.0.0.251-5353-5353-17,131.202.240.84,5353,224.0.0.251,5353,17,25/05/2015 12:52:45 PM,113666587,23,1,1012,44,44,44,44,0,44,44,44,0,9.290329092,0.211143843,4942025.522,5963571.114,2.39E+07,1000179,1.13E+08,5121174.682,6040230.964,2.39E+07,1000179,0,0,0,0,0,0,0,0,0,184,8,0.202346183,0.00879766,44,44,44,0,0,0,0,0,0,0,0,0,0,0,45.83333333,44,44,0,0,0,0,0,0,23,1012,1,44,-1,-1,23,0,3001791.286,493.4310875,3002740,3001202,1.28E+07,5097423.524,2.39E+07,9415211,0
131.202.240.157-255.255.255.255-17500-17500-17,131.202.240.157,17500,255.255.255.255,17500,17,25/05/2015 12:52:47 PM,90763911,7,1,805,115,115,115,115,0,115,115,115,0,10.13618728,0.088140759,1.30E+07,1.62E+07,3.03E+07,2214,9.08E+07,1.51E+07,1.66E+07,3.03E+07,2219,0,0,0,0,0,0,0,0,0,56,8,0.077123164,0.011017595,115,115,115,0,0,0,0,0,0,0,0,0,0,0,129.375,115,115,0,0,0,0,0,0,7,805,1,115,-1,-1,7,0,2259,38.97435054,2282,2214,3.03E+07,8987.729654,3.03E+07,3.02E+07,0
131.202.240.157-131.202.243.255-17500-17500-17,131.202.240.157,17500,131.202.243.255,17500,17,25/05/2015 12:52:47 PM,90761734,3,1,345,115,115,115,115,0,115,115,115,0,5.068215202,0.044071437,3.03E+07,8997.485501,3.03E+07,3.02E+07,6.05E+07,3.02E+07,151.3208512,3.02E+07,3.02E+07,0,0,0,0,0,0,0,0,0,24,8,0.033053577,0.011017859,115,115,115,0,0,0,0,0,0,0,0,0,0,0,143.75,115,115,0,0,0,0,0,0,3,345,1,115,-1,-1,3,0,0,0,0,0,3.03E+07,8997.485501,3.03E+07,3.02E+07,0
131.202.240.183-131.202.243.255-54357-32412-17,131.202.240.183,54357,131.202.243.255,32412,17,25/05/2015 12:52:44 PM,119999304,24,1,504,21,21,21,21,0,21,21,21,0,4.375025375,0.208334542,4999971,474.1746147,5000963,4999103,1.15E+08,4999965.739,484.114864,5000963,4999103,0,0,0,0,0,0,0,0,0,192,8,0.20000116,0.008333382,21,21,21,0,0,0,0,0,0,0,0,0,0,0,21.84,21,21,0,0,0,0,0,0,24,504,1,21,-1,-1,24,0,8749388.375,4431881.387,1.50E+07,4999229,5000419.7,303.878649,5000963,5000092,0
131.202.240.183-131.202.243.255-54361-32414-17,131.202.240.183,54361,131.202.243.255,32414,17,25/05/2015 12:52:44 PM,119999359,24,1,504,21,21,21,21,0,21,21,21,0,4.37502337,0.208334446,4999973.292,579.2894808,5001206,4998941,1.15E+08,4999967.348,591.5600798,5001206,4998941,0,0,0,0,0,0,0,0,0,192,8,0.200001068,0.008333378,21,21,21,0,0,0,0,0,0,0,0,0,0,0,21.84,21,21,0,0,0,0,0,0,24,504,1,21,-1,-1,24,0,9284883.286,4498658.545,1.50E+07,4998941,5000470.545,370.8828288,5001206,5000002,0
131.202.240.85-255.255.255.255-17500-17500-17,131.202.240.85,17500,255.255.255.255,17500,17,25/05/2015 12:52:49 PM,90365711,3,1,312,104,104,104,104,0,104,104,104,0,4.603516039,0.044264577,3.01E+07,9067.093544,3.01E+07,3.01E+07,6.03E+07,3.01E+07,3842.418249,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033198433,0.011066144,104,104,104,0,0,0,0,0,0,0,0,0,0,0,130,104,104,0,0,0,0,0,0,3,312,1,104,-1,-1,3,0,0,0,0,0,3.01E+07,9067.093544,3.01E+07,3.01E+07,0
131.202.240.85-131.202.243.255-17500-17500-17,131.202.240.85,17500,131.202.243.255,17500,17,25/05/2015 12:52:49 PM,90365786,3,1,312,104,104,104,104,0,104,104,104,0,4.603512219,0.044264541,3.01E+07,9082.86482,3.01E+07,3.01E+07,6.03E+07,3.01E+07,3846.66089,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033198405,0.011066135,104,104,104,0,0,0,0,0,0,0,0,0,0,0,130,104,104,0,0,0,0,0,0,3,312,1,104,-1,-1,3,0,0,0,0,0,3.01E+07,9082.86482,3.01E+07,3.01E+07,0
131.202.240.196-255.255.255.255-17500-17500-17,131.202.240.196,17500,255.255.255.255,17500,17,25/05/2015 12:52:50 PM,90367568,3,1,309,103,103,103,103,0,103,103,103,0,4.559157772,0.044263668,3.01E+07,4290.89505,3.01E+07,3.01E+07,6.02E+07,3.01E+07,5575.53697,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033197751,0.011065917,103,103,103,0,0,0,0,0,0,0,0,0,0,0,128.75,103,103,0,0,0,0,0,0,3,309,1,103,-1,-1,3,0,0,0,0,0,3.01E+07,4290.89505,3.01E+07,3.01E+07,0
131.202.240.196-131.202.243.255-17500-17500-17,131.202.240.196,17500,131.202.243.255,17500,17,25/05/2015 12:52:50 PM,90367571,3,1,309,103,103,103,103,0,103,103,103,0,4.559157621,0.044263666,3.01E+07,4267.486419,3.01E+07,3.01E+07,6.02E+07,3.01E+07,5533.110563,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.03319775,0.011065917,103,103,103,0,0,0,0,0,0,0,0,0,0,0,128.75,103,103,0,0,0,0,0,0,3,309,1,103,-1,-1,3,0,0,0,0,0,3.01E+07,4267.486419,3.01E+07,3.01E+07,0
131.202.240.251-224.0.0.251-5353-5353-17,131.202.240.251,5353,224.0.0.251,5353,17,25/05/2015 12:52:45 PM,115827933,31,1,1354,65,45,42,43.67741935,0.871286282,65,65,65,0,12.25093087,0.276271873,3736384.935,4541982.033,1.79E+07,860144,1.15E+08,3827587.3,4590666.706,1.79E+07,860144,0,0,0,0,0,0,0,0,0,248,8,0.267638377,0.008633496,42,65,44.96969697,5.235007453,27.40530303,0,0,0,0,0,0,0,0,0,46.375,43.67741935,65,0,0,0,0,0,0,31,1354,1,65,-1,-1,31,0,7677804.8,6964961.354,1.68E+07,2001497,1.24E+07,3011911.438,1.79E+07,9285729,0
131.202.240.225-224.0.0.251-5353-5353-17,131.202.240.225,5353,224.0.0.251,5353,17,25/05/2015 12:52:44 PM,118348322,24,1,1056,44,44,44,44,0,44,44,44,0,9.29459735,0.211240849,4931180.083,4190574.464,1.16E+07,1000658,1.09E+08,4727795.957,4161880.545,1.16E+07,1000658,0,0,0,0,0,0,0,0,0,192,8,0.202791215,0.008449634,44,44,44,0,0,0,0,0,0,0,0,0,0,0,45.76,44,44,0,0,0,0,0,0,24,1056,1,44,-1,-1,24,0,3002045.875,755.5036991,3002838,3000593,1.01E+07,674421.4225,1.16E+07,9461522,0
131.202.243.255-131.202.243.49-137-137-17,131.202.243.49,137,131.202.243.255,137,17,25/05/2015 12:52:50 PM,116495459,47,1,2350,50,50,50,50,0,50,50,50,0,20.60166139,0.412033228,2478626.787,6861773.518,3.74E+07,61303,1.16E+08,2516224.391,6932700.112,3.74E+07,61303,0,0,0,0,0,0,0,0,0,376,8,0.403449202,0.008584026,50,50,50,0,0,0,0,0,0,0,0,0,0,0,51.04166667,50,50,0,0,0,0,0,0,47,2350,1,50,-1,-1,47,0,2193881,1527438.65,4926219,1498966,1.74E+07,1.51E+07,3.74E+07,5761015,0
131.202.240.85-131.202.243.255-137-137-17,131.202.240.85,137,131.202.243.255,137,17,25/05/2015 12:52:46 PM,118501774,41,1,2050,50,50,50,50,0,50,50,50,0,17.72125369,0.354425074,2890287.171,3178510.064,7501600,749923,1.18E+08,2943782.375,3200255.601,7501600,749923,0,0,0,0,0,0,0,0,0,328,8,0.345986382,0.008438692,50,50,50,0,0,0,0,0,0,0,0,0,0,0,51.19047619,50,50,0,0,0,0,0,0,41,2050,1,50,-1,-1,41,0,1502252.769,1142.456575,1504289,1500509,7497825.385,2402.867507,7501600,7493194,0
131.202.240.97-224.0.0.251-5353-5353-17,131.202.240.97,5353,224.0.0.251,5353,17,25/05/2015 12:52:45 PM,119864111,53,1,2364,45,45,44,44.60377358,0.493793115,45,45,45,0,20.09775887,0.450510161,2261587,2094064.415,9014937,162145,1.19E+08,2285833.096,2106969.396,9014937,162145,0,0,0,0,0,0,0,0,0,424,8,0.442167381,0.008342781,44,45,44.61818182,0.490310147,0.24040404,0,0,0,0,0,0,0,0,0,45.44444444,44.60377358,45,0,0,0,0,0,0,53,2364,1,45,-1,-1,53,0,1.51E+07,1.23E+07,2.98E+07,5447220,7780688.8,1053194.996,9014937,6303309,0
131.202.242.93-131.202.243.255-137-137-17,131.202.242.93,137,131.202.243.255,137,17,25/05/2015 12:52:46 PM,114261213,74,1,3700,50,50,50,50,0,50,50,50,0,32.81953606,0.656390721,1544070.446,2338746.747,1.51E+07,13476,1.14E+08,1554960.699,2353042.029,1.51E+07,13476,0,0,0,0,0,0,0,0,0,592,8,0.647638845,0.008751876,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50.66666667,50,50,0,0,0,0,0,0,74,3700,1,50,-1,-1,74,0,1.06E+07,8845995.351,2.50E+07,1501971,8422707,3903192.847,1.51E+07,5103949,0
131.202.242.81-255.255.255.255-17500-17500-17,131.202.242.81,17500,255.255.255.255,17500,17,25/05/2015 12:52:54 PM,90277540,3,1,309,103,103,103,103,0,103,103,103,0,4.563704328,0.044307809,3.01E+07,649.7209657,3.01E+07,3.01E+07,6.02E+07,3.01E+07,694.3788591,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033230857,0.011076952,103,103,103,0,0,0,0,0,0,0,0,0,0,0,128.75,103,103,0,0,0,0,0,0,3,309,1,103,-1,-1,3,0,0,0,0,0,3.01E+07,649.7209657,3.01E+07,3.01E+07,0
131.202.242.81-131.202.243.255-17500-17500-17,131.202.242.81,17500,131.202.243.255,17500,17,25/05/2015 12:52:54 PM,90277517,3,1,309,103,103,103,103,0,103,103,103,0,4.56370549,0.04430782,3.01E+07,634.6032882,3.01E+07,3.01E+07,6.02E+07,3.01E+07,677.4082964,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033230865,0.011076955,103,103,103,0,0,0,0,0,0,0,0,0,0,0,128.75,103,103,0,0,0,0,0,0,3,309,1,103,-1,-1,3,0,0,0,0,0,3.01E+07,634.6032882,3.01E+07,3.01E+07,0
131.202.243.145-131.202.243.255-1534-1534-17,131.202.243.145,1534,131.202.243.255,1534,17,25/05/2015 12:52:55 PM,105404150,7,1,56,8,8,8,8,0,8,8,8,0,0.607186719,0.07589834,1.51E+07,2243.481945,1.51E+07,1.51E+07,9.03E+07,1.51E+07,2457.158033,1.51E+07,1.51E+07,0,0,0,0,0,0,0,0,0,56,8,0.066411047,0.009487292,8,8,8,0,0,0,0,0,0,0,0,0,0,0,9,8,8,0,0,0,0,0,0,7,56,1,8,-1,-1,7,0,0,0,0,0,1.51E+07,2243.481945,1.51E+07,1.51E+07,0
131.202.240.242-173.194.196.16-5488-465-6,131.202.240.242,5488,173.194.196.16,465,6,25/05/2015 12:54:56 PM,944445,11,16,2224,885,1293,0,202.1818182,389.0086935,240,0,55.3125,65.9178466,3291.880417,28.58821848,36324.80769,64093.05926,315889,70,850327,85032.7,100571.3313,363226,1290,944445,62963,74864.53287,315889,122,0,0,0,0,220,344,11.64705197,16.94116651,0,1293,111.0357143,253.2638036,64142.55423,0,1,0,0,0,0,0,0,1,115.1481481,202.1818182,55.3125,0,0,0,0,0,0,11,2224,16,885,-1,364,10,0,0,0,0,0,0,0,0,0,0
