Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.240.97-131.202.243.255-4644-4644-17,131.202.240.97,4644,131.202.243.255,4644,17,25/05/2015 12:52:39 PM,60002359,1,1,38,38,38,38,38,0,38,38,38,0,1.266616868,0.033332023,6.00E+07,0,6.00E+07,6.00E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.016666011,0.016666011,38,38,38,0,0,0,0,0,0,0,0,0,0,1,57,38,38,0,0,0,0,0,0,1,38,1,38,-1,-1,1,0,0,0,0,0,6.00E+07,0,6.00E+07,6.00E+07,1
131.202.240.102-131.202.243.255-137-137-17,131.202.240.102,137,131.202.243.255,137,17,25/05/2015 12:52:39 PM,119847703,117,1,5850,50,50,50,50,0,50,50,50,0,49.22914543,0.984582909,1024339.342,1963235.861,1.27E+07,6440,1.19E+08,1026703.069,1971585.978,1.27E+07,6440,0,0,0,0,0,0,0,0,0,936,8,0.976238986,0.008343923,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50.42372881,50,50,0,0,0,0,0,0,117,5850,1,50,-1,-1,117,0,8076262.333,5594293.748,1.52E+07,1499469,8153335.833,3221758.154,1.27E+07,5134604,1
131.202.240.65-255.255.255.255-17500-17500-17,131.202.240.65,17500,255.255.255.255,17500,17,25/05/2015 12:52:40 PM,90174517,3,1,378,126,126,126,126,0,126,126,126,0,5.58916218,0.04435843,3.01E+07,631.8151101,3.01E+07,3.01E+07,6.01E+07,3.01E+07,179.6051224,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033268822,0.011089607,126,126,126,0,0,0,0,0,0,0,0,0,0,0,157.5,126,126,0,0,0,0,0,0,3,378,1,126,-1,-1,3,0,0,0,0,0,3.01E+07,631.8151101,3.01E+07,3.01E+07,1
131.202.240.65-131.202.243.255-17500-17500-17,131.202.240.65,17500,131.202.243.255,17500,17,25/05/2015 12:52:40 PM,90174464,3,1,378,126,126,126,126,0,126,126,126,0,5.589165465,0.044358456,3.01E+07,646.1395618,3.01E+07,3.01E+07,6.01E+07,3.01E+07,203.646753,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033268842,0.011089614,126,126,126,0,0,0,0,0,0,0,0,0,0,0,157.5,126,126,0,0,0,0,0,0,3,378,1,126,-1,-1,3,0,0,0,0,0,3.01E+07,646.1395618,3.01E+07,3.01E+07,1
131.202.240.157-131.202.243.255-137-137-17,131.202.240.157,137,131.202.243.255,137,17,25/05/2015 12:52:40 PM,115940476,59,1,2950,50,50,50,50,0,50,50,50,0,25.87534659,0.517506932,1965092.814,1757787.065,4494369,762956,1.15E+08,1985808.328,1765859.463,4494369,762956,0,0,0,0,0,0,0,0,0,472,8,0.508881816,0.008625116,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50.83333333,50,50,0,0,0,0,0,0,59,2950,1,50,-1,-1,59,0,0,0,0,0,0,0,0,0,1
131.202.240.185-131.202.243.255-137-137-17,131.202.240.185,137,131.202.243.255,137,17,25/05/2015 12:52:42 PM,119094136,95,1,4750,50,50,50,50,0,50,50,50,0,40.30425142,0.806085028,1253622.484,1322741.024,4500650,38511,1.18E+08,1258975.766,1328798.496,4500650,38511,0,0,0,0,0,0,0,0,0,760,8,0.797688309,0.008396719,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50.52083333,50,50,0,0,0,0,0,0,95,4750,1,50,-1,-1,95,0,0,0,0,0,0,0,0,0,1
131.202.240.64-224.0.0.251-5353-5353-17,131.202.240.64,5353,224.0.0.251,5353,17,25/05/2015 12:52:43 PM,119138294,48,1,2162,44,46,44,45.04166667,1.009704683,44,44,44,0,18.5162967,0.411286735,2482047.792,1980221.631,9162160,254982,1.17E+08,2492280.468,2000346.881,9162160,254982,0,0,0,0,0,0,0,0,0,384,8,0.402893129,0.008393607,44,46,45,1.010152545,1.020408163,0,0,0,0,0,0,0,0,0,45.91836735,45.04166667,44,0,0,0,0,0,0,48,2162,1,44,-1,-1,48,0,1.66E+07,2.13E+07,5.47E+07,5770608,7266317.4,1602094.31,9162160,5884835,1
131.202.240.84-224.0.0.251-5353-5353-17,131.202.240.84,5353,224.0.0.251,5353,17,25/05/2015 12:52:40 PM,113667337,23,1,1012,44,44,44,44,0,44,44,44,0,9.290267793,0.21114245,4942058.13,5963609.314,2.39E+07,1000155,1.13E+08,5121209,6040269.254,2.39E+07,1000155,0,0,0,0,0,0,0,0,0,184,8,0.202344848,0.008797602,44,44,44,0,0,0,0,0,0,0,0,0,0,0,45.83333333,44,44,0,0,0,0,0,0,23,1012,1,44,-1,-1,23,0,3001833,529.8364528,3002858,3001169,1.28E+07,5097487.874,2.39E+07,9415143,1
131.202.240.157-255.255.255.255-17500-17500-17,131.202.240.157,17500,255.255.255.255,17500,17,25/05/2015 12:52:42 PM,90764540,7,1,805,115,115,115,115,0,115,115,115,0,10.13611703,0.088140148,1.30E+07,1.62E+07,3.03E+07,2150,9.08E+07,1.51E+07,1.66E+07,3.03E+07,2150,0,0,0,0,0,0,0,0,0,56,8,0.07712263,0.011017519,115,115,115,0,0,0,0,0,0,0,0,0,0,0,129.375,115,115,0,0,0,0,0,0,7,805,1,115,-1,-1,7,0,2218.333333,13.0128142,2231,2205,3.03E+07,8978.530466,3.03E+07,3.02E+07,1
131.202.240.157-131.202.243.255-17500-17500-17,131.202.240.157,17500,131.202.243.255,17500,17,25/05/2015 12:52:42 PM,90762373,3,1,345,115,115,115,115,0,115,115,115,0,5.06817952,0.044071126,3.03E+07,8988.493608,3.03E+07,3.02E+07,6.05E+07,3.02E+07,104.6518036,3.02E+07,3.02E+07,0,0,0,0,0,0,0,0,0,24,8,0.033053345,0.011017782,115,115,115,0,0,0,0,0,0,0,0,0,0,0,143.75,115,115,0,0,0,0,0,0,3,345,1,115,-1,-1,3,0,0,0,0,0,3.03E+07,8988.493608,3.03E+07,3.02E+07,1
131.202.240.45-131.202.240.87-161-61992-17,131.202.240.87,61992,131.202.240.45,161,17,25/05/2015 12:52:43 PM,90021102,3,5,234,450,78,78,78,0,93,78,90,6.708203932,7.598218471,0.088868052,1.29E+07,1.60E+07,3.00E+07,7716,6.00E+07,3.00E+07,4672.56161,3.00E+07,3.00E+07,9.00E+07,2.25E+07,1.50E+07,3.00E+07,8015,0,0,0,0,24,40,0.03332552,0.055542533,78,93,84.66666667,7.90569415,62.5,0,0,0,0,0,0,0,0,1,95.25,78,90,0,0,0,0,0,0,3,234,5,450,-1,-1,3,0,7923.333333,179.9564762,8039,7716,3.00E+07,5647.962199,3.00E+07,3.00E+07,1
131.202.240.85-255.255.255.255-17500-17500-17,131.202.240.85,17500,255.255.255.255,17500,17,25/05/2015 12:52:45 PM,90366351,3,1,312,104,104,104,104,0,104,104,104,0,4.603483436,0.044264264,3.01E+07,9017.097815,3.01E+07,3.01E+07,6.03E+07,3.01E+07,3792.213668,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033198198,0.011066066,104,104,104,0,0,0,0,0,0,0,0,0,0,0,130,104,104,0,0,0,0,0,0,3,312,1,104,-1,-1,3,0,0,0,0,0,3.01E+07,9017.097815,3.01E+07,3.01E+07,1
131.202.240.85-131.202.243.255-17500-17500-17,131.202.240.85,17500,131.202.243.255,17500,17,25/05/2015 12:52:45 PM,90366427,3,1,312,104,104,104,104,0,104,104,104,0,4.603479564,0.044264227,3.01E+07,9067.867574,3.01E+07,3.01E+07,6.03E+07,3.01E+07,3847.367996,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.03319817,0.011066057,104,104,104,0,0,0,0,0,0,0,0,0,0,0,130,104,104,0,0,0,0,0,0,3,312,1,104,-1,-1,3,0,0,0,0,0,3.01E+07,9067.867574,3.01E+07,3.01E+07,1
131.202.240.196-255.255.255.255-17500-17500-17,131.202.240.196,17500,255.255.255.255,17500,17,25/05/2015 12:52:45 PM,90368257,3,1,309,103,103,103,103,0,103,103,103,0,4.559123012,0.04426333,3.01E+07,4283.544132,3.01E+07,3.01E+07,6.02E+07,3.01E+07,5554.323766,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033197498,0.011065833,103,103,103,0,0,0,0,0,0,0,0,0,0,0,128.75,103,103,0,0,0,0,0,0,3,309,1,103,-1,-1,3,0,0,0,0,0,3.01E+07,4283.544132,3.01E+07,3.01E+07,1
131.202.240.196-131.202.243.255-17500-17500-17,131.202.240.196,17500,131.202.243.255,17500,17,25/05/2015 12:52:45 PM,90368210,3,1,309,103,103,103,103,0,103,103,103,0,4.559125383,0.044263353,3.01E+07,4272.342254,3.01E+07,3.01E+07,6.02E+07,3.01E+07,5533.110563,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033197515,0.011065838,103,103,103,0,0,0,0,0,0,0,0,0,0,0,128.75,103,103,0,0,0,0,0,0,3,309,1,103,-1,-1,3,0,0,0,0,0,3.01E+07,4272.342254,3.01E+07,3.01E+07,1
131.202.240.87-173.194.196.16-10769-465-6,131.202.240.87,10769,173.194.196.16,465,6,25/05/2015 12:54:44 PM,2469212,11,19,2227,872,1296,0,202.4545455,389.8500644,239,0,45.89473684,63.16547469,1255.056269,12.14962506,85145.24138,211102.0011,1048420,53,2374578,237457.8,354660.2915,1095858,840,2469212,137178.4444,256751.7987,1048420,312,0,0,0,0,220,404,4.454862523,7.69476254,0,1296,99.96774194,243.086745,59091.16559,0,1,0,0,0,0,0,0,1,103.3,202.4545455,45.89473684,0,0,0,0,0,0,11,2227,19,872,-1,364,10,0,0,0,0,0,0,0,0,0,1
131.202.240.87-173.194.196.16-10769-465-6,131.202.240.87,10769,173.194.196.16,465,6,25/05/2015 12:54:46 PM,2372,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,13069.13997,1264.755481,1186,1367.544515,2153,219,219,219,0,219,219,0,0,0,0,0,0,0,0,0,40,20,843.1703204,421.5851602,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,15.5,0,0,0,0,0,0,0,2,31,1,0,-1,16319,1,0,0,0,0,0,0,0,0,0,1
131.202.240.251-224.0.0.251-5353-5353-17,131.202.240.251,5353,224.0.0.251,5353,17,25/05/2015 12:52:41 PM,115828756,31,1,1354,65,45,42,43.67741935,0.871286282,65,65,65,0,12.25084382,0.27626991,3736411.484,4542009.393,1.79E+07,860163,1.15E+08,3827613.833,4590694.718,1.79E+07,860163,0,0,0,0,0,0,0,0,0,248,8,0.267636475,0.008633435,42,65,44.96969697,5.235007453,27.40530303,0,0,0,0,0,0,0,0,0,46.375,43.67741935,65,0,0,0,0,0,0,31,1354,1,65,-1,-1,31,0,7677873.6,6964996.508,1.68E+07,2001520,1.24E+07,3011945.874,1.79E+07,9285797,1
131.202.240.225-224.0.0.251-5353-5353-17,131.202.240.225,5353,224.0.0.251,5353,17,25/05/2015 12:52:39 PM,118349091,24,1,1056,44,44,44,44,0,44,44,44,0,9.294536956,0.211239476,4931212.125,4190580.71,1.16E+07,1000668,1.09E+08,4727827.478,4161886.483,1.16E+07,1000668,0,0,0,0,0,0,0,0,0,192,8,0.202789897,0.008449579,44,44,44,0,0,0,0,0,0,0,0,0,0,0,45.76,44,44,0,0,0,0,0,0,24,1056,1,44,-1,-1,24,0,3002093,767.4936947,3002881,3000546,1.01E+07,674424.025,1.16E+07,9461512,1
131.202.243.255-131.202.243.49-137-137-17,131.202.243.49,137,131.202.243.255,137,17,25/05/2015 12:52:45 PM,116496239,47,1,2350,50,50,50,50,0,50,50,50,0,20.60152345,0.412030469,2478643.383,6861822.36,3.74E+07,61328,1.16E+08,2516241.87,6932749.299,3.74E+07,61328,0,0,0,0,0,0,0,0,0,376,8,0.403446501,0.008583968,50,50,50,0,0,0,0,0,0,0,0,0,0,0,51.04166667,50,50,0,0,0,0,0,0,47,2350,1,50,-1,-1,47,0,2193882.6,1527515.251,4926358,1499014,1.74E+07,1.51E+07,3.74E+07,5761091,1
131.202.240.85-131.202.243.255-137-137-17,131.202.240.85,137,131.202.243.255,137,17,25/05/2015 12:52:42 PM,118502459,41,1,2050,50,50,50,50,0,50,50,50,0,17.72115125,0.354423025,2890303.878,3178536.801,7501637,749954,1.18E+08,2943803.675,3200279.609,7501637,749954,0,0,0,0,0,0,0,0,0,328,8,0.345984382,0.008438643,50,50,50,0,0,0,0,0,0,0,0,0,0,0,51.19047619,50,50,0,0,0,0,0,0,41,2050,1,50,-1,-1,41,0,1502246.462,1180.646829,1504302,1500403,7497880.846,2407.818475,7501637,7493209,1
131.202.240.97-224.0.0.251-5353-5353-17,131.202.240.97,5353,224.0.0.251,5353,17,25/05/2015 12:52:40 PM,119864913,53,1,2364,45,45,44,44.60377358,0.493793115,45,45,45,0,20.0976244,0.450507147,2261602.132,2094090.563,9015003,162068,1.19E+08,2285847.423,2106996.394,9015003,162068,0,0,0,0,0,0,0,0,0,424,8,0.442164422,0.008342725,44,45,44.61818182,0.490310147,0.24040404,0,0,0,0,0,0,0,0,0,45.44444444,44.60377358,45,0,0,0,0,0,0,53,2364,1,45,-1,-1,53,0,1.51E+07,1.23E+07,2.98E+07,5447235,7780753.2,1053205.689,9015003,6303347,1
131.202.242.93-131.202.243.255-137-137-17,131.202.242.93,137,131.202.243.255,137,17,25/05/2015 12:52:41 PM,114262060,74,1,3700,50,50,50,50,0,50,50,50,0,32.81929277,0.656385855,1544081.892,2338757.448,1.51E+07,13520,1.14E+08,1554970.904,2353053.244,1.51E+07,13520,0,0,0,0,0,0,0,0,0,592,8,0.647634044,0.008751811,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50.66666667,50,50,0,0,0,0,0,0,74,3700,1,50,-1,-1,74,0,1.06E+07,8846074.504,2.50E+07,1501975,8422751.2,3903232.4,1.51E+07,5103956,1
131.202.242.81-255.255.255.255-17500-17500-17,131.202.242.81,17500,255.255.255.255,17500,17,25/05/2015 12:52:50 PM,90278161,3,1,309,103,103,103,103,0,103,103,103,0,4.563672935,0.044307504,3.01E+07,688.1833573,3.01E+07,3.01E+07,6.02E+07,3.01E+07,724.7844507,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033230628,0.011076876,103,103,103,0,0,0,0,0,0,0,0,0,0,0,128.75,103,103,0,0,0,0,0,0,3,309,1,103,-1,-1,3,0,0,0,0,0,3.01E+07,688.1833573,3.01E+07,3.01E+07,1
131.202.242.81-131.202.243.255-17500-17500-17,131.202.242.81,17500,131.202.243.255,17500,17,25/05/2015 12:52:50 PM,90278142,3,1,309,103,103,103,103,0,103,103,103,0,4.563673896,0.044307514,3.01E+07,633.2985078,3.01E+07,3.01E+07,6.02E+07,3.01E+07,672.4585489,3.01E+07,3.01E+07,0,0,0,0,0,0,0,0,0,24,8,0.033230635,0.011076878,103,103,103,0,0,0,0,0,0,0,0,0,0,0,128.75,103,103,0,0,0,0,0,0,3,309,1,103,-1,-1,3,0,0,0,0,0,3.01E+07,633.2985078,3.01E+07,3.01E+07,1
